,DatePC,TimePC,AirTemperaturedegC,CO2ppm,CellPressureLi820kPa,GPSDate,GPSTime,GPSLatdeg,GPSLondeg,GPSHeightm,GPSHorizontalPosErrorm,GPSSpeedkmh,GPSStatus,FlagPoints
244,14/09/11,14:21:52,19.49,441.8,63.33,14/09/11,14:18:00,49.289699999999996,-123.13825,14.0,7,2,3D GPS differential,
245,14/09/11,14:21:53,19.43,422.7,63.33,14/09/11,14:18:01,49.289699999999996,-123.13825,14.0,7,0,3D GPS differential,
246,14/09/11,14:21:54,19.37,416.2,63.33,14/09/11,14:18:02,49.289699999999996,-123.13825,15.0,7,1,3D GPS differential,
247,14/09/11,14:21:55,19.4,406.3,63.34,14/09/11,14:18:03,49.28968333333333,-123.13825,15.0,7,1,3D GPS differential,
248,14/09/11,14:21:56,19.4,403.2,63.33,14/09/11,14:18:04,49.28968333333333,-123.13825,15.0,7,2,3D GPS differential,
249,14/09/11,14:21:57,19.37,404.2,63.34,14/09/11,14:18:05,49.28968333333333,-123.1382666666667,15.0,7,2,3D GPS differential,
250,14/09/11,14:21:58,19.35,405.6,63.34,14/09/11,14:18:06,49.28968333333333,-123.1382666666667,15.0,7,2,3D GPS differential,
251,14/09/11,14:21:59,19.37,410.0,63.34,14/09/11,14:18:07,49.28968333333333,-123.1382666666667,15.0,7,3,3D GPS,
252,14/09/11,14:22:00,19.35,410.7,63.34,14/09/11,14:18:08,49.28966666666667,-123.13828333333332,15.0,7,3,3D GPS,
253,14/09/11,14:22:01,19.45,406.3,63.32,14/09/11,14:18:09,49.28966666666667,-123.13828333333332,15.0,7,3,3D GPS,
254,14/09/11,14:22:02,19.46,405.9,63.34,14/09/11,14:18:10,49.28965000000001,-123.13830000000002,15.0,7,4,3D GPS,
255,14/09/11,14:22:03,19.44,413.8,63.34,14/09/11,14:18:11,49.28965000000001,-123.13831666666665,15.0,7,6,3D GPS,
256,14/09/11,14:22:04,19.45,407.3,63.32,14/09/11,14:18:12,49.289633333333335,-123.13835000000003,15.0,7,10,3D GPS,
257,14/09/11,14:22:05,19.45,428.8,63.33,14/09/11,14:18:13,49.28959999999999,-123.13838333333335,15.0,7,16,3D GPS,
258,14/09/11,14:22:06,19.45,436.0,63.33,14/09/11,14:18:14,49.28956666666667,-123.13843333333334,15.0,7,20,3D GPS,
259,14/09/11,14:22:07,19.39,434.3,63.32,14/09/11,14:18:15,49.28953333333334,-123.13850000000001,15.0,7,24,3D GPS,
260,14/09/11,14:22:08,19.36,433.3,63.33,14/09/11,14:18:16,49.28948333333334,-123.13856666666665,14.0,7,25,3D GPS,
261,14/09/11,14:22:09,19.47,429.9,63.33,14/09/11,14:18:17,49.28945,-123.13863333333333,14.0,7,26,3D GPS,
262,14/09/11,14:22:10,19.59,463.7,63.34,14/09/11,14:18:18,49.2894,-123.1387,14.0,7,24,3D GPS,
263,14/09/11,14:22:11,19.69,426.1,63.32,14/09/11,14:18:19,49.28934999999999,-123.13876666666668,14.0,7,24,3D GPS,
264,14/09/11,14:22:12,19.77,441.8,63.33,14/09/11,14:18:20,49.28931666666667,-123.13881666666666,14.0,7,22,3D GPS,
265,14/09/11,14:22:13,19.75,539.6,63.33,14/09/11,14:18:21,49.28928333333333,-123.13888333333334,14.0,7,22,3D GPS,
266,14/09/11,14:22:14,19.65,592.2,63.33,14/09/11,14:18:22,49.289249999999996,-123.13893333333336,13.0,8,21,3D GPS,
267,14/09/11,14:22:15,19.49,590.8,63.33,14/09/11,14:18:23,49.28920000000001,-123.139,13.0,8,21,3D GPS,
268,14/09/11,14:22:16,19.37,572.7,63.33,14/09/11,14:18:24,49.28916666666666,-123.13905000000001,13.0,8,21,3D GPS,
269,14/09/11,14:22:17,19.3,472.2,63.34,14/09/11,14:18:25,49.28913333333333,-123.13911666666665,13.0,8,22,3D GPS,
270,14/09/11,14:22:18,19.15,412.1,63.34,14/09/11,14:18:26,49.2891,-123.13916666666667,13.0,8,22,3D GPS,
271,14/09/11,14:22:19,19.1,398.1,63.34,14/09/11,14:18:27,49.289049999999996,-123.13923333333331,12.0,8,22,3D GPS,
272,14/09/11,14:22:20,19.03,400.1,63.34,14/09/11,14:18:28,49.28901666666666,-123.13929999999999,12.0,8,22,3D GPS,
273,14/09/11,14:22:21,19.01,410.7,63.33,14/09/11,14:18:29,49.28896666666667,-123.13935000000001,12.0,8,23,3D GPS differential,
274,14/09/11,14:22:22,18.98,401.8,63.34,14/09/11,14:18:30,49.288933333333325,-123.13941666666668,11.0,8,23,3D GPS differential,
275,14/09/11,14:22:23,19.0,407.7,63.34,14/09/11,14:18:31,49.288900000000005,-123.13948333333332,11.0,8,23,3D GPS differential,
276,14/09/11,14:22:24,19.05,401.5,63.35,14/09/11,14:18:32,49.288850000000004,-123.13955,11.0,8,23,3D GPS differential,
277,14/09/11,14:22:25,19.12,407.7,63.35,14/09/11,14:18:33,49.28881666666667,-123.13960000000002,11.0,8,24,3D GPS differential,
278,14/09/11,14:22:26,19.12,421.0,63.35,14/09/11,14:18:34,49.28876666666667,-123.13966666666666,11.0,8,24,3D GPS differential,
279,14/09/11,14:22:27,19.1,432.6,63.35,14/09/11,14:18:35,49.28873333333333,-123.13973333333333,10.0,8,23,3D GPS differential,
280,14/09/11,14:22:28,19.13,441.5,63.34,14/09/11,14:18:36,49.28868333333333,-123.13980000000001,10.0,8,22,3D GPS differential,
281,14/09/11,14:22:29,19.15,457.9,63.34,14/09/11,14:18:37,49.28865000000001,-123.13985000000001,10.0,8,21,3D GPS differential,
282,14/09/11,14:22:30,19.05,444.2,63.34,14/09/11,14:18:38,49.28861666666666,-123.13989999999997,10.0,8,21,3D GPS differential,
283,14/09/11,14:22:31,19.0,432.9,63.34,14/09/11,14:18:39,49.288566666666675,-123.13996666666668,10.0,8,21,3D GPS differential,
284,14/09/11,14:22:32,18.95,442.8,63.34,14/09/11,14:18:40,49.28853333333334,-123.14001666666668,10.0,8,22,3D GPS differential,
285,14/09/11,14:22:33,18.93,436.0,63.34,14/09/11,14:18:41,49.2885,-123.14008333333334,10.0,6,22,3D GPS differential,
286,14/09/11,14:22:34,18.94,412.4,63.34,14/09/11,14:18:42,49.288450000000005,-123.14013333333334,9.0,6,23,3D GPS differential,
287,14/09/11,14:22:35,18.91,406.3,63.34,14/09/11,14:18:43,49.28841666666667,-123.1402,9.0,6,24,3D GPS differential,
288,14/09/11,14:22:36,18.86,402.5,63.35,14/09/11,14:18:44,49.28836666666667,-123.14026666666669,9.0,6,24,3D GPS differential,
289,14/09/11,14:22:37,18.82,406.6,63.35,14/09/11,14:18:45,49.288316666666674,-123.14033333333333,9.0,6,25,3D GPS differential,
290,14/09/11,14:22:38,18.73,424.1,63.34,14/09/11,14:18:46,49.28826666666666,-123.14039999999999,9.0,6,27,3D GPS differential,
291,14/09/11,14:22:39,18.64,421.3,63.34,14/09/11,14:18:47,49.28821666666667,-123.14048333333332,9.0,6,28,3D GPS differential,
292,14/09/11,14:22:40,18.71,408.3,63.34,14/09/11,14:18:48,49.28816666666666,-123.14055000000002,9.0,6,28,3D GPS differential,
293,14/09/11,14:22:41,18.83,395.0,63.35,14/09/11,14:18:49,49.288116666666674,-123.14061666666666,9.0,6,27,3D GPS differential,
294,14/09/11,14:22:42,18.82,390.5,63.35,14/09/11,14:18:50,49.288066666666666,-123.1407,9.0,6,28,3D GPS differential,
295,14/09/11,14:22:43,18.81,389.9,63.35,14/09/11,14:18:51,49.288016666666664,-123.14078333333333,9.0,6,29,3D GPS differential,
296,14/09/11,14:22:44,18.78,408.3,63.35,14/09/11,14:18:52,49.28796666666666,-123.14086666666667,8.0,7,30,3D GPS differential,
297,14/09/11,14:22:45,18.8,443.9,63.35,14/09/11,14:18:53,49.28791666666667,-123.14095,8.0,7,32,3D GPS differential,
298,14/09/11,14:22:46,18.8,423.7,63.34,14/09/11,14:18:54,49.28784999999999,-123.14103333333334,8.0,7,32,3D GPS differential,
299,14/09/11,14:22:47,18.8,402.9,63.34,14/09/11,14:18:55,49.2878,-123.14111666666665,8.0,7,32,3D GPS differential,
300,14/09/11,14:22:48,18.81,398.4,63.35,14/09/11,14:18:56,49.287749999999996,-123.14121666666668,8.0,7,32,3D GPS differential,
301,14/09/11,14:22:49,18.8,397.4,63.35,14/09/11,14:18:57,49.2877,-123.14128333333332,8.0,7,26,3D GPS differential,
302,14/09/11,14:22:50,18.83,396.7,63.35,14/09/11,14:18:58,49.287666666666674,-123.14133333333334,8.0,7,20,3D GPS differential,
303,14/09/11,14:22:51,18.85,402.5,63.35,14/09/11,14:18:59,49.28765,-123.14138333333335,8.0,7,15,2D GPS (differential),
304,14/09/11,14:22:52,18.78,407.3,63.35,14/09/11,14:19:00,49.28765,-123.14144999999999,8.0,7,15,2D GPS (differential),
305,14/09/11,14:22:53,18.71,404.2,63.36,14/09/11,14:19:01,49.287666666666674,-123.14150000000001,8.0,7,17,2D GPS (differential),
306,14/09/11,14:22:54,18.64,401.5,63.37,14/09/11,14:19:02,49.2877,-123.14156666666665,8.0,7,21,2D GPS (differential),
307,14/09/11,14:22:55,18.64,394.7,63.36,14/09/11,14:19:03,49.287749999999996,-123.14163333333333,8.0,7,25,2D GPS (differential),
308,14/09/11,14:22:56,18.61,389.9,63.36,14/09/11,14:19:04,49.28778333333334,-123.1417,8.0,7,28,2D GPS (differential),
309,14/09/11,14:22:57,18.6,389.2,63.36,14/09/11,14:19:05,49.28783333333333,-123.14178333333334,8.0,7,31,2D GPS (differential),
310,14/09/11,14:22:58,18.58,391.2,63.37,14/09/11,14:19:06,49.28790000000001,-123.14186666666664,8.0,8,32,2D GPS (differential),
311,14/09/11,14:22:59,18.55,389.5,63.35,14/09/11,14:19:07,49.28795,-123.14194999999998,8.0,8,32,2D GPS (differential),
312,14/09/11,14:23:00,18.57,389.9,63.35,14/09/11,14:19:08,49.288000000000004,-123.14205000000001,8.0,8,31,2D GPS (differential),
313,14/09/11,14:23:01,18.58,390.2,63.37,14/09/11,14:19:09,49.28805,-123.14211666666665,8.0,9,29,2D GPS (differential),
314,14/09/11,14:23:02,18.6,388.5,63.36,14/09/11,14:19:10,49.288083333333326,-123.14219999999999,8.0,9,24,2D GPS (differential),
315,14/09/11,14:23:03,18.56,389.9,63.37,14/09/11,14:19:11,49.288133333333334,-123.14225,8.0,9,12,2D GPS (differential),
316,14/09/11,14:23:04,18.47,391.3,63.37,14/09/11,14:19:12,49.28815,-123.14226666666669,8.0,10,5,2D GPS (differential),
317,14/09/11,14:23:05,-9999.0,-9999.0,-9999.0,14/09/11,14:19:13,49.28816666666666,-123.14226666666669,8.0,10,3,2D GPS (differential),
318,14/09/11,14:23:06,18.42,391.9,63.37,14/09/11,14:19:14,49.28816666666666,-123.14226666666669,8.0,11,4,2D GPS (differential),
319,14/09/11,14:23:07,18.36,392.6,63.39,14/09/11,14:19:15,49.28816666666666,-123.14228333333332,8.0,11,6,2D GPS (differential),
320,14/09/11,14:23:08,18.32,390.5,63.39,14/09/11,14:19:16,49.28818333333332,-123.1423,8.0,11,8,2D GPS (differential),
321,14/09/11,14:23:09,18.29,390.2,63.38,14/09/11,14:19:17,49.288199999999996,-123.14231666666664,8.0,11,7,2D GPS (differential),
322,14/09/11,14:23:10,18.24,388.5,63.39,14/09/11,14:19:18,49.28821666666667,-123.14233333333334,8.0,12,7,2D GPS (differential),
323,14/09/11,14:23:11,18.2,389.2,63.39,14/09/11,14:19:19,49.28821666666667,-123.14233333333334,8.0,12,4,2D GPS (differential),
324,14/09/11,14:23:12,18.22,387.8,63.38,14/09/11,14:19:20,49.28821666666667,-123.14235000000002,8.0,12,0,2D GPS (differential),
325,14/09/11,14:23:13,18.17,389.2,63.39,14/09/11,14:19:21,49.288199999999996,-123.14236666666666,8.0,12,0,2D GPS (differential),
326,14/09/11,14:23:14,18.17,389.2,63.38,14/09/11,14:19:22,49.288199999999996,-123.14236666666666,8.0,12,2,2D GPS (differential),
327,14/09/11,14:23:15,18.12,388.5,63.38,14/09/11,14:19:23,49.28821666666667,-123.14238333333334,8.0,12,2,2D GPS (differential),
328,14/09/11,14:23:16,18.15,388.1,63.39,14/09/11,14:19:24,49.28821666666667,-123.14238333333334,8.0,12,2,2D GPS (differential),
329,14/09/11,14:23:17,18.15,388.2,63.39,14/09/11,14:19:25,49.28821666666667,-123.14238333333334,8.0,12,2,2D GPS (differential),
330,14/09/11,14:23:18,18.15,389.2,63.39,14/09/11,14:19:26,49.28821666666667,-123.14238333333334,8.0,12,2,2D GPS (differential),
331,14/09/11,14:23:19,18.22,389.2,63.38,14/09/11,14:19:27,49.28821666666667,-123.14239999999998,8.0,12,2,2D GPS (differential),
332,14/09/11,14:23:20,18.29,389.2,63.36,14/09/11,14:19:28,49.28823333333334,-123.14239999999998,8.0,13,17,2D GPS (differential),
333,14/09/11,14:23:21,18.32,387.8,63.37,14/09/11,14:19:29,49.28826666666666,-123.14245,8.0,13,17,2D GPS (differential),
334,14/09/11,14:23:22,18.32,389.2,63.37,14/09/11,14:19:30,49.28829999999999,-123.1425,8.0,13,17,2D GPS (differential),
335,14/09/11,14:23:23,18.35,399.1,63.36,14/09/11,14:19:31,49.288333333333334,-123.14255000000001,8.0,13,17,2D GPS (differential),
336,14/09/11,14:23:24,18.34,393.0,63.36,14/09/11,14:19:32,49.28836666666667,-123.14258333333333,8.0,13,17,2D GPS (differential),
337,14/09/11,14:23:25,-9999.0,-9999.0,-9999.0,14/09/11,14:19:33,49.2884,-123.14263333333335,8.0,13,17,2D GPS (differential),
338,14/09/11,14:23:26,18.32,388.9,63.37,14/09/11,14:19:34,49.28843333333333,-123.14269999999999,8.0,14,24,2D GPS (differential),
339,14/09/11,14:23:27,18.32,389.2,63.36,14/09/11,14:19:35,49.28848333333334,-123.14276666666667,8.0,14,26,2D GPS (differential),
340,14/09/11,14:23:28,18.32,388.5,63.36,14/09/11,14:19:36,49.28853333333334,-123.14285000000001,8.0,14,26,2D GPS (differential),
341,14/09/11,14:23:29,18.34,388.5,63.37,14/09/11,14:19:37,49.288566666666675,-123.14291666666668,8.0,14,26,2D GPS (differential),
342,14/09/11,14:23:30,18.35,389.2,63.38,14/09/11,14:19:38,49.28861666666666,-123.14298333333332,8.0,14,26,2D GPS (differential),
343,14/09/11,14:23:31,18.36,389.5,63.38,14/09/11,14:19:39,49.28866666666667,-123.14306666666666,8.0,14,26,2D GPS (differential),
344,14/09/11,14:23:32,18.39,389.2,63.37,14/09/11,14:19:40,49.28871666666666,-123.14313333333334,8.0,14,26,2D GPS (differential),
345,14/09/11,14:23:33,18.42,390.2,63.37,14/09/11,14:19:41,49.28876666666667,-123.14320000000001,8.0,14,26,2D GPS (differential),
346,14/09/11,14:23:34,18.42,390.9,63.37,14/09/11,14:19:42,49.288799999999995,-123.14326666666669,8.0,14,26,2D GPS (differential),
347,14/09/11,14:23:35,18.46,389.9,63.37,14/09/11,14:19:43,49.288850000000004,-123.14335000000003,8.0,14,26,2D GPS (differential),
348,14/09/11,14:23:36,18.44,396.3,63.38,14/09/11,14:19:44,49.288900000000005,-123.14343333333333,8.0,9,28,2D GPS (differential),
349,14/09/11,14:23:37,18.41,412.4,63.38,14/09/11,14:19:45,49.28895,-123.14351666666667,8.0,9,28,2D GPS (differential),
350,14/09/11,14:23:38,18.44,410.4,63.38,14/09/11,14:19:46,49.289,-123.14358333333334,8.0,9,28,2D GPS (differential),
351,14/09/11,14:23:39,18.44,411.8,63.37,14/09/11,14:19:47,49.289049999999996,-123.14366666666668,8.0,9,28,2D GPS (differential),
352,14/09/11,14:23:40,18.42,398.1,63.36,14/09/11,14:19:48,49.2891,-123.14373333333332,8.0,9,28,2D GPS (differential),
353,14/09/11,14:23:41,18.41,396.7,63.37,14/09/11,14:19:49,49.28915,-123.14381666666665,8.0,9,28,2D GPS (differential),
354,14/09/11,14:23:42,18.39,396.0,63.37,14/09/11,14:19:50,49.28920000000001,-123.14389999999999,8.0,9,28,2D GPS (differential),
355,14/09/11,14:23:43,18.41,389.9,63.36,14/09/11,14:19:51,49.289266666666656,-123.14398333333332,8.0,10,28,2D GPS (differential),
356,14/09/11,14:23:44,18.42,389.9,63.37,14/09/11,14:19:52,49.28931666666667,-123.14408333333333,8.0,10,28,2D GPS (differential),
357,14/09/11,14:23:45,18.44,389.5,63.36,14/09/11,14:19:53,49.289366666666666,-123.14416666666666,8.0,10,28,2D GPS (differential),
358,14/09/11,14:23:46,18.43,389.2,63.37,14/09/11,14:19:54,49.28941666666667,-123.14426666666668,9.0,7,30,2D GPS (differential),
359,14/09/11,14:23:47,18.42,398.1,63.37,14/09/11,14:19:55,49.2899,-123.14496666666669,9.0,7,30,2D GPS (differential),
360,14/09/11,14:23:48,18.42,404.2,63.36,14/09/11,14:19:56,49.289950000000005,-123.14505,9.0,7,31,2D GPS (differential),
361,14/09/11,14:23:49,18.46,394.6,63.37,14/09/11,14:19:57,49.29,-123.14513333333333,9.0,8,31,2D GPS,
362,14/09/11,14:23:50,18.47,395.4,63.37,14/09/11,14:19:58,49.29005,-123.14523333333332,9.0,8,31,2D GPS,
363,14/09/11,14:23:51,18.57,391.3,63.36,14/09/11,14:19:59,49.290099999999995,-123.14531666666666,9.0,8,31,2D GPS,
364,14/09/11,14:23:52,-9999.0,-9999.0,-9999.0,14/09/11,14:20:00,49.29016666666667,-123.1454,9.0,8,31,2D GPS,
365,14/09/11,14:23:53,18.64,399.4,63.36,14/09/11,14:20:01,49.290200000000006,-123.14551666666667,9.0,8,31,2D GPS,
366,14/09/11,14:23:54,18.64,404.2,63.37,14/09/11,14:20:02,49.290216666666666,-123.14558333333333,9.0,8,31,2D GPS,
367,14/09/11,14:23:55,18.64,390.9,63.37,14/09/11,14:20:03,49.29028333333334,-123.14566666666667,9.0,8,31,2D GPS,
368,14/09/11,14:23:56,18.68,391.9,63.36,14/09/11,14:20:04,49.29034999999999,-123.14575,9.0,8,31,2D GPS,
369,14/09/11,14:23:57,18.62,405.3,63.36,14/09/11,14:20:05,49.290400000000005,-123.14583333333334,9.0,8,31,2D GPS,
370,14/09/11,14:23:58,18.59,411.7,63.37,14/09/11,14:20:06,49.29045,-123.14591666666665,9.0,8,31,2D GPS,
371,14/09/11,14:23:59,18.57,415.5,63.37,14/09/11,14:20:07,49.2905,-123.14596666666667,9.0,8,31,2D GPS,
372,14/09/11,14:24:00,18.55,416.2,63.37,14/09/11,14:20:08,49.290549999999996,-123.14605,9.0,8,28,2D GPS,
373,14/09/11,14:24:01,18.48,399.5,63.36,14/09/11,14:20:09,49.29058333333333,-123.14611666666664,9.0,6,28,3D GPS,
374,14/09/11,14:24:02,18.4,399.1,63.36,14/09/11,14:20:10,49.29061666666667,-123.14619999999998,9.0,6,29,3D GPS,
375,14/09/11,14:24:03,18.4,401.8,63.37,14/09/11,14:20:11,49.29063333333333,-123.14630000000001,9.0,8,33,3D GPS,
376,14/09/11,14:24:04,18.41,406.3,63.35,14/09/11,14:20:12,49.29065000000001,-123.14639999999997,9.0,8,31,3D GPS,
377,14/09/11,14:24:05,18.41,395.4,63.35,14/09/11,14:20:13,49.29068333333333,-123.14651666666668,9.0,8,30,3D GPS,
378,14/09/11,14:24:06,18.43,397.4,63.35,14/09/11,14:20:14,49.290699999999994,-123.14661666666666,9.0,7,30,3D GPS,
379,14/09/11,14:24:07,18.45,403.5,63.34,14/09/11,14:20:15,49.29075,-123.14673333333332,9.0,7,31,3D GPS,
380,14/09/11,14:24:08,18.49,403.6,63.35,14/09/11,14:20:16,49.29078333333333,-123.14683333333333,9.0,6,32,3D GPS,
381,14/09/11,14:24:09,18.45,398.8,63.34,14/09/11,14:20:17,49.29081666666668,-123.14694999999999,9.0,7,31,3D GPS,
382,14/09/11,14:24:10,18.51,390.2,63.34,14/09/11,14:20:18,49.290866666666666,-123.14705000000002,9.0,7,30,2D GPS (differential),
383,14/09/11,14:24:11,18.54,387.5,63.35,14/09/11,14:20:19,49.2909,-123.14713333333336,9.0,7,29,2D GPS (differential),
384,14/09/11,14:24:12,18.57,386.8,63.35,14/09/11,14:20:20,49.290933333333335,-123.14723333333332,9.0,7,29,2D GPS (differential),
385,14/09/11,14:24:13,18.54,390.2,63.35,14/09/11,14:20:21,49.29096666666666,-123.14733333333332,9.0,7,29,3D GPS differential,
386,14/09/11,14:24:14,18.51,400.1,63.35,14/09/11,14:20:22,49.29101666666666,-123.14741666666666,9.0,7,27,3D GPS differential,
387,14/09/11,14:24:15,18.48,399.5,63.34,14/09/11,14:20:23,49.29106666666667,-123.14748333333333,9.0,7,26,3D GPS differential,
388,14/09/11,14:24:16,18.46,410.7,63.33,14/09/11,14:20:24,49.29111666666667,-123.14755000000001,9.0,7,26,3D GPS differential,
389,14/09/11,14:24:17,18.41,396.0,63.34,14/09/11,14:20:25,49.29116666666667,-123.14761666666665,9.0,7,28,3D GPS differential,
390,14/09/11,14:24:18,18.37,387.5,63.34,14/09/11,14:20:26,49.291216666666664,-123.14768333333333,9.0,8,29,3D GPS differential,
391,14/09/11,14:24:19,18.35,387.5,63.34,14/09/11,14:20:27,49.29128333333334,-123.14775,9.0,8,29,3D GPS differential,
392,14/09/11,14:24:20,18.37,387.8,63.34,14/09/11,14:20:28,49.29133333333333,-123.14783333333334,9.0,8,29,3D GPS differential,
393,14/09/11,14:24:21,18.39,387.8,63.34,14/09/11,14:20:29,49.291383333333336,-123.14788333333333,9.0,6,28,3D GPS differential,
394,14/09/11,14:24:22,18.38,390.9,63.34,14/09/11,14:20:30,49.29145,-123.14795,9.0,7,29,3D GPS differential,
395,14/09/11,14:24:23,18.35,399.1,63.34,14/09/11,14:20:31,49.2915,-123.14801666666668,8.0,8,29,3D GPS differential,
396,14/09/11,14:24:24,18.32,396.7,63.33,14/09/11,14:20:32,49.29156666666667,-123.14808333333332,8.0,8,29,3D GPS differential,
397,14/09/11,14:24:25,18.35,394.0,63.34,14/09/11,14:20:33,49.29161666666667,-123.14814999999999,8.0,8,29,3D GPS differential,
398,14/09/11,14:24:26,18.4,389.2,63.34,14/09/11,14:20:34,49.29168333333333,-123.14821666666667,8.0,9,29,3D GPS differential,
399,14/09/11,14:24:27,18.41,389.2,63.34,14/09/11,14:20:35,49.29175,-123.14826666666669,8.0,9,29,3D GPS differential,
400,14/09/11,14:24:28,18.41,390.9,63.35,14/09/11,14:20:36,49.2918,-123.14831666666666,8.0,7,28,3D GPS differential,
401,14/09/11,14:24:29,18.37,398.1,63.34,14/09/11,14:20:37,49.291866666666664,-123.14836666666665,8.0,8,28,3D GPS differential,
402,14/09/11,14:24:30,18.32,408.3,63.33,14/09/11,14:20:38,49.29193333333333,-123.14841666666666,8.0,8,28,3D GPS differential,
403,14/09/11,14:24:31,18.32,402.8,63.33,14/09/11,14:20:39,49.291999999999994,-123.14844999999998,8.0,9,28,3D GPS differential,
404,14/09/11,14:24:32,18.29,388.5,63.34,14/09/11,14:20:40,49.29206666666667,-123.14846666666668,8.0,9,28,3D GPS differential,
405,14/09/11,14:24:33,18.29,387.8,63.33,14/09/11,14:20:41,49.29213333333333,-123.1484833333333,8.0,9,28,3D GPS differential,
406,14/09/11,14:24:34,18.27,388.5,63.34,14/09/11,14:20:42,49.2922,-123.1483,8.0,10,28,3D GPS differential,
407,14/09/11,14:24:35,18.22,387.2,63.33,14/09/11,14:20:43,49.29226666666666,-123.14831666666666,8.0,10,28,3D GPS differential,
408,14/09/11,14:24:36,18.2,390.5,63.33,14/09/11,14:20:44,49.2924,-123.14841666666666,-4.0,10,30,3D GPS differential,
409,14/09/11,14:24:37,18.25,405.6,63.34,14/09/11,14:20:45,49.29246666666667,-123.14836666666665,-4.0,11,31,3D GPS differential,
410,14/09/11,14:24:38,18.34,420.0,63.35,14/09/11,14:20:46,49.29253333333333,-123.14833333333333,-3.0,11,30,3D GPS differential,
411,14/09/11,14:24:39,18.42,396.4,63.34,14/09/11,14:20:47,49.29261666666667,-123.1483,-3.0,10,30,3D GPS differential,
412,14/09/11,14:24:40,18.5,387.5,63.34,14/09/11,14:20:48,49.29268333333333,-123.14826666666669,-3.0,10,30,3D GPS differential,
413,14/09/11,14:24:41,18.55,391.2,63.35,14/09/11,14:20:49,49.292766666666665,-123.14823333333332,-3.0,11,30,3D GPS differential,
414,14/09/11,14:24:42,18.67,420.0,63.34,14/09/11,14:20:50,49.292833333333334,-123.1482,-3.0,11,30,3D GPS differential,
415,14/09/11,14:24:43,18.73,429.9,63.35,14/09/11,14:20:51,49.29291666666667,-123.14816666666665,-3.0,11,30,3D GPS differential,
416,14/09/11,14:24:44,18.69,423.3,63.34,14/09/11,14:20:52,49.29298333333333,-123.14814999999999,-3.0,11,30,3D GPS differential,
417,14/09/11,14:24:45,18.63,410.7,63.35,14/09/11,14:20:53,49.293049999999994,-123.14811666666667,-3.0,11,30,3D GPS differential,
418,14/09/11,14:24:46,18.61,401.2,63.35,14/09/11,14:20:54,49.29313333333333,-123.14808333333332,-3.0,11,30,3D GPS differential,
419,14/09/11,14:24:47,18.56,396.7,63.35,14/09/11,14:20:55,49.2932,-123.14806666666665,-3.0,10,30,3D GPS differential,
420,14/09/11,14:24:48,18.52,388.9,63.35,14/09/11,14:20:56,49.293283333333335,-123.14806666666665,-3.0,10,30,3D GPS differential,
421,14/09/11,14:24:49,18.56,393.3,63.35,14/09/11,14:20:57,49.29336666666667,-123.14805,-3.0,11,30,3D GPS differential,
422,14/09/11,14:24:50,-9999.0,-9999.0,-9999.0,14/09/11,14:20:58,49.29343333333333,-123.14805,-3.0,11,30,3D GPS differential,
423,14/09/11,14:24:51,18.54,398.1,63.35,14/09/11,14:20:59,49.293516666666655,-123.14805,-4.0,11,30,3D GPS differential,
424,14/09/11,14:24:52,18.52,394.7,63.35,14/09/11,14:21:00,49.29359999999999,-123.14805,-4.0,11,31,3D GPS differential,
425,14/09/11,14:24:53,18.51,391.9,63.36,14/09/11,14:21:01,49.29368333333333,-123.14803333333333,-4.0,11,31,2D GPS (differential),
